,order_id,order_datetime,customer_id,customer_city,restaurant_id,restaurant_name,cuisine,order_amount,discount_amount,distance_km,prep_time_mins,sugar_fee,delivery_time_mins,delivery_partner,rating,payment_method,delivery_status,customer_age_group,customer_type,customer_segment,customer_membership,restaurant_type,platform_fee,delivery_fee,coupon_code_used,is_first_order,order_date,order_month,order_weekday,order_hour,total_payable,expected_delivery_mins,delayed_mins,is_delayed,delivery_efficiency,order_value_bin,is_repeat_customer,is_first_order_binary
7215,ORD07216,2024-06-01 08:40:00,CUST02960,Kolkata,REST085,Italiano Kitchen,Biryani,1079,172,5.93,23,3,66,DP046,3,Card,Cancelled,46-60,Returning,Premium,Normal,Franchise,4,40,NONE,No,2024-06-01,2024-06,Saturday,8,954,46.72,19.28,1,11.13,High,1,0
7216,ORD07217,2024-03-23 20:12:00,CUST00408,Delhi,REST069,Burger Street,North Indian,1035,240,6.83,10,14,67,DP046,2,COD,Cancelled,18-25,Returning,Regular,Normal,Franchise,12,27,FESTIVE30,No,2024-03-23,2024-03,Saturday,20,848,37.32,29.68,1,9.81,High,1,0
7217,ORD07218,2024-03-30 03:47:00,CUST01213,Delhi,REST051,Burger Street,South Indian,1058,163,10.62,18,23,28,DP019,1,UPI,Delivered,46-60,Returning,Premium,Normal,Cloud Kitchen,12,22,FESTIVE30,No,2024-03-30,2024-03,Saturday,3,952,60.48,-32.48,0,2.64,High,1,0
7218,ORD07219,2024-09-06 03:14:00,CUST02870,Kolkata,REST072,Foodie's Corner,Italian,940,62,6.17,22,10,35,DP001,4,COD,Delivered,36-45,Returning,Regular,Swiggy One,Dine-in,7,25,SAVE20,No,2024-09-06,2024-09,Friday,3,920,46.68,-11.68,0,5.67,High,1,0
7219,ORD07220,2024-04-15 01:50:00,CUST01854,Chennai,REST081,Spice Hub,North Indian,441,234,4.54,11,15,45,DP031,1,Card,Delivered,26-35,Returning,Premium,Normal,Cloud Kitchen,4,34,FESTIVE30,No,2024-04-15,2024-04,Monday,1,260,29.16,15.84,1,9.91,Mid,1,0
7220,ORD07221,2024-05-27 15:48:00,CUST01153,Kolkata,REST151,Sweet Treats,Chinese,1425,124,9.67,38,19,55,DP018,3,UPI,Delayed,46-60,Returning,Regular,Swiggy One,Franchise,6,14,NEW50,No,2024-05-27,2024-05,Monday,15,1340,76.68,-21.680000000000007,0,5.69,Very High,1,0
7221,ORD07222,2024-10-24 21:06:00,CUST02609,Chennai,REST142,Spice Hub,Fast Food,324,256,1.08,13,20,71,DP007,2,UPI,Delivered,46-60,Returning,Regular,Normal,Dine-in,6,31,NONE,No,2024-10-24,2024-10,Thursday,21,125,17.32,53.68,1,65.74,Low,1,0
7222,ORD07223,2024-01-16 17:41:00,CUST01142,Kolkata,REST185,Burger Street,Italian,258,91,11.52,25,3,21,DP049,3,COD,Delayed,26-35,Returning,Budget,Normal,Franchise,11,27,NONE,No,2024-01-16,2024-01,Tuesday,17,208,71.08,-50.08,0,1.82,Mid,1,0
7223,ORD07224,2024-10-25 14:25:00,CUST02512,Mumbai,REST123,Foodie's Corner,Bakery,1111,224,4.41,19,4,75,DP032,5,UPI,Delivered,46-60,Returning,Premium,Normal,Franchise,13,13,FESTIVE30,No,2024-10-25,2024-10,Friday,14,917,36.64,38.36,1,17.01,High,1,0
7224,ORD07225,2024-02-13 18:00:00,CUST00144,Chennai,REST198,Dragon Bowl,South Indian,997,194,7.74,15,18,29,DP035,5,UPI,Cancelled,36-45,Returning,Premium,Swiggy One,Franchise,7,10,FESTIVE30,No,2024-02-13,2024-02,Tuesday,18,838,45.96,-16.96,0,3.75,High,1,0
7225,ORD07226,2024-09-30 17:03:00,CUST02490,Mumbai,REST074,Taste of India,Desserts,1187,206,8.38,18,15,23,DP032,1,UPI,Delivered,26-35,New,Budget,Normal,Cloud Kitchen,12,37,NEW50,Yes,2024-09-30,2024-09,Monday,17,1045,51.52,-28.520000000000003,0,2.74,Very High,1,1
7226,ORD07227,2024-08-22 09:28:00,CUST00487,Pune,REST005,Taste of India,Bakery,842,287,2.08,11,18,74,DP001,4,COD,Cancelled,26-35,Returning,Premium,Normal,Dine-in,15,17,FESTIVE30,No,2024-08-22,2024-08,Thursday,9,605,19.32,54.68,1,35.58,High,1,0
7227,ORD07228,2024-08-05 05:31:00,CUST00860,Chennai,REST020,Taste of India,North Indian,1486,214,9.96,34,23,70,DP033,4,Card,Cancelled,46-60,Returning,Budget,Swiggy One,Franchise,7,24,NEW50,No,2024-08-05,2024-08,Monday,5,1326,73.84,-3.8400000000000034,0,7.03,Very High,1,0
7228,ORD07229,2024-08-27 18:51:00,CUST01936,Chennai,REST194,Sweet Treats,Desserts,1113,185,7.08,34,27,29,DP012,2,COD,Delayed,46-60,Returning,Premium,Normal,Dine-in,4,15,NEW50,No,2024-08-27,2024-08,Tuesday,18,974,62.32,-33.32,0,4.1,High,1,0
7229,ORD07230,2024-01-28 01:48:00,CUST00148,Kolkata,REST187,Spice Hub,South Indian,192,125,4.27,10,29,21,DP045,1,Card,Cancelled,36-45,New,Budget,Normal,Dine-in,5,21,NONE,Yes,2024-01-28,2024-01,Sunday,1,122,27.08,-6.079999999999998,0,4.92,Low,1,1
7230,ORD07231,2024-10-09 20:14:00,CUST01360,Chennai,REST013,Sweet Treats,South Indian,610,281,10.28,21,15,38,DP024,3,Card,Delivered,46-60,Returning,Budget,Swiggy One,Franchise,9,17,SAVE20,No,2024-10-09,2024-10,Wednesday,20,370,62.12,-24.119999999999997,0,3.7,Mid,1,0
7231,ORD07232,2024-03-05 11:01:00,CUST01358,Mumbai,REST051,Burger Street,Italian,1275,254,7.69,37,0,71,DP004,1,UPI,Cancelled,36-45,Returning,Budget,Normal,Cloud Kitchen,14,28,TRYNEW,No,2024-03-05,2024-03,Tuesday,11,1063,67.76,3.239999999999995,0,9.23,Very High,1,0
7232,ORD07233,2024-05-16 06:20:00,CUST02859,Ahmedabad,REST144,Taste of India,Italian,854,60,9.54,36,2,78,DP015,4,UPI,Cancelled,26-35,Returning,Budget,Normal,Franchise,7,13,NEW50,No,2024-05-16,2024-05,Thursday,6,816,74.16,3.8400000000000034,0,8.18,High,0,0
7233,ORD07234,2024-09-08 14:00:00,CUST02714,Pune,REST043,Burger Street,Italian,1182,200,11.89,31,1,39,DP032,3,Card,Cancelled,46-60,New,Budget,Normal,Franchise,12,16,SAVE20,Yes,2024-09-08,2024-09,Sunday,14,1011,78.56,-39.56,0,3.28,Very High,1,1
7234,ORD07235,2024-01-18 20:49:00,CUST00090,Ahmedabad,REST109,Spice Hub,Italian,298,68,2.0,37,9,86,DP024,3,Card,Delivered,36-45,Returning,Regular,Normal,Dine-in,4,15,FESTIVE30,No,2024-01-18,2024-01,Thursday,20,258,45.0,41.0,1,43.0,Mid,1,0
7235,ORD07236,2024-07-09 04:31:00,CUST01358,Kolkata,REST151,Burger Street,Fast Food,487,284,9.12,31,26,48,DP023,4,UPI,Delivered,36-45,Returning,Budget,Normal,Dine-in,15,24,SAVE20,No,2024-07-09,2024-07,Tuesday,4,268,67.47999999999999,-19.47999999999999,0,5.26,Mid,1,0
7236,ORD07237,2024-10-06 02:19:00,CUST00199,Bangalore,REST025,Dragon Bowl,Desserts,1152,62,9.21,34,5,68,DP025,2,Card,Cancelled,46-60,New,Premium,Normal,Cloud Kitchen,8,30,NONE,Yes,2024-10-06,2024-10,Sunday,2,1133,70.84,-2.8400000000000034,0,7.38,Very High,1,1
7237,ORD07238,2024-09-18 17:22:00,CUST00538,Pune,REST177,Sweet Treats,Desserts,373,133,10.56,31,7,48,DP049,1,Card,Cancelled,26-35,Returning,Premium,Swiggy One,Cloud Kitchen,14,13,SAVE20,No,2024-09-18,2024-09,Wednesday,17,274,73.24000000000001,-25.24000000000001,0,4.55,Mid,1,0
7238,ORD07239,2024-09-24 03:07:00,CUST00301,Ahmedabad,REST165,Foodie's Corner,Chinese,1283,238,5.19,38,5,42,DP026,4,Card,Delayed,46-60,Returning,Premium,Normal,Dine-in,14,36,TRYNEW,No,2024-09-24,2024-09,Tuesday,3,1100,58.760000000000005,-16.760000000000005,0,8.09,Very High,1,0
7239,ORD07240,2024-10-08 02:33:00,CUST00724,Pune,REST184,Burger Street,Italian,503,251,10.5,39,19,15,DP021,1,Card,Cancelled,18-25,New,Regular,Normal,Franchise,8,27,FESTIVE30,Yes,2024-10-08,2024-10,Tuesday,2,306,81.0,-66.0,0,1.43,Mid,1,1
7240,ORD07241,2024-09-30 22:24:00,CUST01599,Ahmedabad,REST123,Burger Street,North Indian,1257,186,7.86,25,18,51,DP006,1,Card,Cancelled,26-35,Returning,Regular,Swiggy One,Dine-in,5,17,TRYNEW,No,2024-09-30,2024-09,Monday,22,1111,56.44,-5.439999999999998,0,6.49,Very High,1,0
7241,ORD07242,2024-08-06 06:58:00,CUST01460,Mumbai,REST175,Foodie's Corner,Desserts,704,20,1.29,11,15,44,DP022,2,UPI,Delayed,26-35,Returning,Premium,Normal,Cloud Kitchen,7,33,FESTIVE30,No,2024-08-06,2024-08,Tuesday,6,739,16.16,27.84,1,34.11,High,1,0
7242,ORD07243,2024-11-30 16:20:00,CUST00068,Ahmedabad,REST069,Spice Hub,South Indian,215,290,0.86,22,3,39,DP045,3,UPI,Cancelled,46-60,Returning,Premium,Swiggy One,Dine-in,4,32,FESTIVE30,No,2024-11-30,2024-11,Saturday,16,-36,25.44,13.559999999999999,1,45.35,,1,0
7243,ORD07244,2024-01-11 13:55:00,CUST02507,Pune,REST037,Spice Hub,Bakery,770,45,6.04,17,15,74,DP039,4,COD,Delivered,36-45,Returning,Premium,Normal,Dine-in,14,26,TRYNEW,No,2024-01-11,2024-01,Thursday,13,780,41.16,32.84,1,12.25,High,1,0
7244,ORD07245,2024-02-28 15:24:00,CUST01538,Bangalore,REST196,Sweet Treats,Italian,1308,193,9.54,10,28,16,DP037,3,Card,Cancelled,46-60,Returning,Premium,Normal,Dine-in,7,24,SAVE20,No,2024-02-28,2024-02,Wednesday,15,1174,48.16,-32.16,0,1.68,Very High,1,0
7245,ORD07246,2024-02-21 13:57:00,CUST00398,Delhi,REST014,Burger Street,North Indian,1259,56,4.92,14,23,42,DP011,5,COD,Cancelled,18-25,Returning,Budget,Normal,Cloud Kitchen,13,35,NONE,No,2024-02-21,2024-02,Wednesday,13,1274,33.68,8.32,1,8.54,Very High,1,0
7246,ORD07247,2024-02-11 20:10:00,CUST00620,Kolkata,REST032,Dragon Bowl,Fast Food,233,41,10.3,19,8,62,DP037,4,COD,Delivered,18-25,New,Budget,Swiggy One,Dine-in,14,20,TRYNEW,Yes,2024-02-11,2024-02,Sunday,20,234,60.2,1.7999999999999972,0,6.02,Mid,1,1
7247,ORD07248,2024-02-24 10:39:00,CUST01585,Delhi,REST103,Taste of India,North Indian,376,234,6.16,12,23,42,DP030,1,UPI,Delivered,18-25,Returning,Budget,Normal,Franchise,4,24,NONE,No,2024-02-24,2024-02,Saturday,10,193,36.64,5.359999999999999,1,6.82,Low,1,0
7248,ORD07249,2024-01-27 04:31:00,CUST01164,Kolkata,REST107,Dragon Bowl,Bakery,1433,15,0.8,20,8,38,DP031,4,Card,Delayed,36-45,Returning,Regular,Normal,Dine-in,4,25,FESTIVE30,No,2024-01-27,2024-01,Saturday,4,1455,23.2,14.8,1,47.5,Very High,1,0
7249,ORD07250,2024-12-05 00:07:00,CUST00730,Pune,REST175,Foodie's Corner,Bakery,1041,132,11.7,31,7,86,DP033,3,COD,Delayed,46-60,Returning,Regular,Normal,Franchise,14,30,SAVE20,No,2024-12-05,2024-12,Thursday,0,960,77.8,8.200000000000003,1,7.35,High,1,0
7250,ORD07251,2024-11-25 23:26:00,CUST00556,Kolkata,REST029,Foodie's Corner,North Indian,1162,0,6.13,39,28,32,DP045,5,COD,Delayed,46-60,Returning,Budget,Normal,Dine-in,3,34,SAVE20,No,2024-11-25,2024-11,Monday,23,1227,63.519999999999996,-31.519999999999996,0,5.22,Very High,1,0
7251,ORD07252,2024-04-03 14:27:00,CUST01953,Ahmedabad,REST057,Italiano Kitchen,Fast Food,169,231,7.98,37,4,34,DP012,2,COD,Cancelled,46-60,New,Regular,Normal,Dine-in,6,38,SAVE20,Yes,2024-04-03,2024-04,Wednesday,14,-14,68.92,-34.92,0,4.26,,1,1
7252,ORD07253,2024-03-27 13:17:00,CUST02829,Mumbai,REST185,Taste of India,Desserts,1208,149,2.79,14,20,82,DP027,4,UPI,Cancelled,36-45,Returning,Regular,Normal,Cloud Kitchen,10,19,FESTIVE30,No,2024-03-27,2024-03,Wednesday,13,1108,25.16,56.84,1,29.39,Very High,1,0
7253,ORD07254,2024-04-28 22:52:00,CUST01752,Bangalore,REST052,Burger Street,Bakery,904,121,3.92,21,16,22,DP014,2,Card,Delayed,18-25,Returning,Budget,Normal,Cloud Kitchen,5,10,NONE,No,2024-04-28,2024-04,Sunday,22,814,36.68,-14.68,0,5.61,High,1,0
7254,ORD07255,2024-11-09 21:13:00,CUST02942,Kolkata,REST076,Foodie's Corner,Fast Food,1090,281,6.07,21,23,70,DP001,5,Card,Delivered,18-25,New,Budget,Normal,Franchise,7,22,SAVE20,Yes,2024-11-09,2024-11,Saturday,21,861,45.28,24.72,1,11.53,High,1,1
7255,ORD07256,2024-02-29 07:17:00,CUST02658,Bangalore,REST126,Italiano Kitchen,South Indian,419,289,10.35,22,26,75,DP045,3,UPI,Delayed,36-45,Returning,Budget,Normal,Dine-in,15,15,SAVE20,No,2024-02-29,2024-02,Thursday,7,186,63.4,11.600000000000001,1,7.25,Low,1,0
7256,ORD07257,2024-10-09 15:57:00,CUST02796,Kolkata,REST168,Spice Hub,Italian,555,212,1.67,38,15,53,DP050,5,Card,Delivered,46-60,Returning,Budget,Normal,Franchise,4,34,FESTIVE30,No,2024-10-09,2024-10,Wednesday,15,396,44.68,8.32,1,31.74,Mid,1,0
7257,ORD07258,2024-02-22 07:11:00,CUST02330,Bangalore,REST106,Foodie's Corner,Bakery,453,280,9.47,35,17,32,DP049,4,UPI,Delayed,36-45,New,Budget,Normal,Cloud Kitchen,9,19,SAVE20,Yes,2024-02-22,2024-02,Thursday,7,218,72.88,-40.879999999999995,0,3.38,Mid,1,1
7258,ORD07259,2024-03-13 22:35:00,CUST02709,Delhi,REST158,Biryani House,North Indian,1458,139,7.16,38,21,73,DP008,1,Card,Delayed,46-60,Returning,Premium,Normal,Cloud Kitchen,6,30,SAVE20,No,2024-03-13,2024-03,Wednesday,22,1376,66.64,6.359999999999999,1,10.2,Very High,1,0
7259,ORD07260,2024-08-04 16:21:00,CUST02972,Mumbai,REST039,Taste of India,Desserts,1158,158,6.25,38,5,32,DP008,3,COD,Cancelled,26-35,Returning,Budget,Normal,Dine-in,5,25,FESTIVE30,No,2024-08-04,2024-08,Sunday,16,1035,63.0,-31.0,0,5.12,Very High,1,0
7260,ORD07261,2024-01-04 20:36:00,CUST00996,Kolkata,REST017,Italiano Kitchen,Chinese,959,26,10.58,23,27,56,DP040,4,Card,Delivered,26-35,New,Budget,Normal,Cloud Kitchen,14,16,SAVE20,Yes,2024-01-04,2024-01,Thursday,20,990,65.32,-9.319999999999993,0,5.29,High,1,1
7261,ORD07262,2024-12-09 22:38:00,CUST01960,Hyderabad,REST010,Taste of India,Chinese,1202,161,1.86,13,9,67,DP029,3,COD,Delayed,36-45,New,Budget,Normal,Franchise,8,15,NEW50,Yes,2024-12-09,2024-12,Monday,22,1073,20.44,46.56,1,36.02,Very High,1,1
7262,ORD07263,2024-01-23 03:21:00,CUST01602,Bangalore,REST175,Taste of India,Biryani,540,117,11.89,12,19,47,DP026,3,Card,Delayed,18-25,Returning,Budget,Normal,Dine-in,14,34,NONE,No,2024-01-23,2024-01,Tuesday,3,490,59.56,-12.560000000000002,0,3.95,Mid,1,0
7263,ORD07264,2024-04-01 23:50:00,CUST02794,Bangalore,REST121,Biryani House,South Indian,1058,74,10.33,26,24,35,DP026,4,COD,Delivered,36-45,New,Budget,Normal,Franchise,3,10,SAVE20,Yes,2024-04-01,2024-04,Monday,23,1021,67.32,-32.31999999999999,0,3.39,Very High,1,1
7264,ORD07265,2024-06-12 20:34:00,CUST01481,Ahmedabad,REST046,Dragon Bowl,Chinese,291,92,4.25,17,15,85,DP049,1,Card,Cancelled,18-25,New,Budget,Normal,Cloud Kitchen,14,22,NONE,Yes,2024-06-12,2024-06,Wednesday,20,250,34.0,51.0,1,20.0,Mid,0,1
7265,ORD07266,2024-01-10 06:09:00,CUST02135,Hyderabad,REST165,Spice Hub,South Indian,795,33,5.69,25,18,74,DP020,1,COD,Delivered,36-45,Returning,Budget,Swiggy One,Cloud Kitchen,14,19,NEW50,No,2024-01-10,2024-01,Wednesday,6,813,47.760000000000005,26.239999999999995,1,13.01,High,1,0
7266,ORD07267,2024-02-14 20:03:00,CUST01103,Mumbai,REST107,Taste of India,Desserts,958,114,0.79,20,7,28,DP044,4,Card,Delayed,46-60,New,Premium,Normal,Cloud Kitchen,5,36,SAVE20,Yes,2024-02-14,2024-02,Wednesday,20,892,23.16,4.84,0,35.44,High,1,1
7267,ORD07268,2024-03-07 21:32:00,CUST02839,Bangalore,REST061,Foodie's Corner,Italian,1097,112,6.57,14,17,47,DP043,3,UPI,Delivered,26-35,Returning,Budget,Normal,Cloud Kitchen,4,26,NEW50,No,2024-03-07,2024-03,Thursday,21,1032,40.28,6.719999999999999,1,7.15,Very High,1,0
7268,ORD07269,2024-09-19 02:49:00,CUST02352,Mumbai,REST007,Sweet Treats,Biryani,394,59,6.8,25,4,18,DP049,3,Card,Delivered,46-60,Returning,Budget,Normal,Dine-in,7,30,NONE,No,2024-09-19,2024-09,Thursday,2,376,52.2,-34.2,0,2.65,Mid,1,0
7269,ORD07270,2024-04-30 09:29:00,CUST01404,Bangalore,REST076,Spice Hub,South Indian,915,281,11.16,33,28,57,DP007,4,COD,Delivered,26-35,Returning,Budget,Normal,Dine-in,15,38,FESTIVE30,No,2024-04-30,2024-04,Tuesday,9,715,77.64,-20.64,0,5.11,High,1,0
7270,ORD07271,2024-01-21 10:55:00,CUST02178,Pune,REST117,Foodie's Corner,Fast Food,1025,236,4.96,18,12,16,DP032,4,UPI,Delayed,26-35,Returning,Premium,Normal,Dine-in,3,33,NONE,No,2024-01-21,2024-01,Sunday,10,837,37.84,-21.840000000000003,0,3.23,High,1,0
7271,ORD07272,2024-11-18 11:24:00,CUST02644,Chennai,REST094,Spice Hub,Fast Food,1061,125,7.06,22,14,54,DP042,5,UPI,Delivered,36-45,Returning,Regular,Normal,Dine-in,7,23,TRYNEW,No,2024-11-18,2024-11,Monday,11,980,50.239999999999995,3.760000000000005,0,7.65,High,1,0
7272,ORD07273,2024-03-15 01:51:00,CUST01300,Pune,REST104,Burger Street,Biryani,1178,44,9.02,17,5,64,DP049,1,COD,Cancelled,36-45,Returning,Budget,Normal,Franchise,14,14,FESTIVE30,No,2024-03-15,2024-03,Friday,1,1167,53.08,10.920000000000002,1,7.1,Very High,1,0
7273,ORD07274,2024-12-10 08:04:00,CUST01723,Bangalore,REST002,Spice Hub,Desserts,1069,287,7.5,31,1,77,DP018,3,UPI,Delayed,46-60,Returning,Premium,Normal,Dine-in,5,20,SAVE20,No,2024-12-10,2024-12,Tuesday,8,808,61.0,16.0,1,10.27,High,1,0
7274,ORD07275,2024-04-29 05:31:00,CUST02606,Chennai,REST143,Italiano Kitchen,Desserts,1088,228,2.3,35,22,63,DP022,3,COD,Delayed,46-60,Returning,Premium,Normal,Franchise,8,13,TRYNEW,No,2024-04-29,2024-04,Monday,5,903,44.2,18.799999999999997,1,27.39,High,1,0
7275,ORD07276,2024-04-04 16:37:00,CUST00899,Kolkata,REST187,Foodie's Corner,Fast Food,598,196,2.48,33,14,78,DP029,3,UPI,Cancelled,46-60,New,Premium,Normal,Dine-in,6,23,NEW50,Yes,2024-04-04,2024-04,Thursday,16,445,42.92,35.08,1,31.45,Mid,1,1
7276,ORD07277,2024-10-25 16:43:00,CUST01207,Mumbai,REST022,Sweet Treats,Bakery,415,211,2.09,14,26,64,DP032,3,Card,Cancelled,18-25,Returning,Regular,Normal,Dine-in,9,14,NEW50,No,2024-10-25,2024-10,Friday,16,253,22.36,41.64,1,30.62,Mid,1,0
7277,ORD07278,2024-05-28 21:25:00,CUST01536,Bangalore,REST100,Foodie's Corner,Fast Food,1412,70,3.0,18,10,24,DP049,4,COD,Delayed,36-45,New,Premium,Normal,Franchise,10,40,TRYNEW,Yes,2024-05-28,2024-05,Tuesday,21,1402,30.0,-6.0,0,8.0,Very High,1,1
7278,ORD07279,2024-02-09 10:24:00,CUST00078,Ahmedabad,REST175,Burger Street,Fast Food,399,234,4.28,15,4,37,DP020,1,UPI,Delayed,46-60,Returning,Premium,Normal,Franchise,14,17,SAVE20,No,2024-02-09,2024-02,Friday,10,200,32.120000000000005,4.8799999999999955,0,8.64,Mid,1,0
7279,ORD07280,2024-01-19 02:12:00,CUST02832,Delhi,REST101,Spice Hub,Desserts,1104,278,9.01,11,9,51,DP031,5,UPI,Cancelled,36-45,New,Premium,Normal,Dine-in,6,12,SAVE20,Yes,2024-01-19,2024-01,Friday,2,853,47.04,3.960000000000001,0,5.66,High,1,1
7280,ORD07281,2024-02-04 17:13:00,CUST02722,Ahmedabad,REST145,Taste of India,Fast Food,1464,166,1.2,16,28,86,DP043,4,COD,Delayed,26-35,New,Budget,Normal,Dine-in,5,13,TRYNEW,Yes,2024-02-04,2024-02,Sunday,17,1344,20.8,65.2,1,71.67,Very High,1,1
7281,ORD07282,2024-09-28 03:43:00,CUST01533,Delhi,REST194,Sweet Treats,Fast Food,692,194,9.94,39,19,24,DP041,3,COD,Cancelled,18-25,Returning,Budget,Normal,Dine-in,11,20,NONE,No,2024-09-28,2024-09,Saturday,3,548,78.75999999999999,-54.75999999999999,0,2.41,High,1,0
7282,ORD07283,2024-01-21 08:01:00,CUST00238,Hyderabad,REST098,Foodie's Corner,Bakery,781,172,3.52,26,19,39,DP008,1,COD,Delayed,26-35,Returning,Premium,Normal,Cloud Kitchen,12,14,TRYNEW,No,2024-01-21,2024-01,Sunday,8,654,40.08,-1.0799999999999983,0,11.08,High,1,0
7283,ORD07284,2024-11-08 23:03:00,CUST01158,Delhi,REST063,Burger Street,Fast Food,1252,194,7.55,35,17,47,DP043,1,UPI,Delayed,46-60,Returning,Budget,Normal,Franchise,9,18,FESTIVE30,No,2024-11-08,2024-11,Friday,23,1102,65.2,-18.200000000000003,0,6.23,Very High,1,0
7284,ORD07285,2024-01-24 13:23:00,CUST01997,Chennai,REST139,Sweet Treats,Fast Food,1056,62,6.86,21,11,31,DP036,2,UPI,Delayed,36-45,Returning,Budget,Normal,Cloud Kitchen,12,30,FESTIVE30,No,2024-01-24,2024-01,Wednesday,13,1047,48.44,-17.439999999999998,0,4.52,Very High,1,0
7285,ORD07286,2024-04-04 05:13:00,CUST01216,Delhi,REST172,Biryani House,Italian,670,69,2.27,10,24,38,DP008,4,Card,Delivered,26-35,Returning,Budget,Swiggy One,Cloud Kitchen,12,24,TRYNEW,No,2024-04-04,2024-04,Thursday,5,661,19.08,18.92,1,16.74,High,1,0
7286,ORD07287,2024-09-08 14:09:00,CUST00278,Delhi,REST060,Biryani House,Desserts,1033,222,3.8,37,16,63,DP009,1,COD,Delayed,26-35,Returning,Regular,Normal,Cloud Kitchen,15,24,NONE,No,2024-09-08,2024-09,Sunday,14,866,52.2,10.799999999999997,1,16.58,High,1,0
7287,ORD07288,2024-07-29 11:02:00,CUST00524,Delhi,REST098,Spice Hub,Desserts,883,282,3.9,39,16,44,DP014,4,Card,Delivered,46-60,Returning,Premium,Normal,Dine-in,8,16,FESTIVE30,No,2024-07-29,2024-07,Monday,11,641,54.6,-10.600000000000001,0,11.28,High,1,0
7288,ORD07289,2024-09-21 02:33:00,CUST00180,Bangalore,REST017,Dragon Bowl,Bakery,293,78,7.67,24,3,79,DP046,1,COD,Cancelled,18-25,Returning,Regular,Normal,Cloud Kitchen,5,15,SAVE20,No,2024-09-21,2024-09,Saturday,2,238,54.68,24.32,1,10.3,Mid,1,0
7289,ORD07290,2024-02-24 05:15:00,CUST00123,Hyderabad,REST101,Spice Hub,Fast Food,1293,35,9.57,33,18,42,DP033,1,UPI,Delayed,36-45,Returning,Premium,Normal,Cloud Kitchen,13,36,FESTIVE30,No,2024-02-24,2024-02,Saturday,5,1325,71.28,-29.28,0,4.39,Very High,1,0
7290,ORD07291,2024-09-28 06:29:00,CUST01270,Mumbai,REST095,Burger Street,South Indian,1093,194,11.89,37,24,27,DP015,5,COD,Delayed,18-25,Returning,Budget,Normal,Cloud Kitchen,5,30,SAVE20,No,2024-09-28,2024-09,Saturday,6,958,84.56,-57.56,0,2.27,High,1,0
7291,ORD07292,2024-09-14 06:10:00,CUST01758,Hyderabad,REST054,Spice Hub,Biryani,714,216,1.6,30,28,71,DP030,2,Card,Delivered,26-35,New,Premium,Normal,Dine-in,10,11,FESTIVE30,Yes,2024-09-14,2024-09,Saturday,6,547,36.4,34.6,1,44.38,High,1,1
7292,ORD07293,2024-05-29 00:30:00,CUST01095,Ahmedabad,REST006,Taste of India,Desserts,1349,287,11.29,20,22,74,DP030,4,Card,Cancelled,18-25,Returning,Budget,Normal,Cloud Kitchen,9,39,TRYNEW,No,2024-05-29,2024-05,Wednesday,0,1132,65.16,8.840000000000003,1,6.55,Very High,1,0
7293,ORD07294,2024-08-18 16:00:00,CUST00480,Chennai,REST074,Taste of India,Italian,219,148,6.96,19,26,24,DP040,3,UPI,Cancelled,18-25,Returning,Premium,Normal,Dine-in,10,20,FESTIVE30,No,2024-08-18,2024-08,Sunday,16,127,46.84,-22.840000000000003,0,3.45,Low,1,0
7294,ORD07295,2024-04-20 01:56:00,CUST01798,Bangalore,REST065,Italiano Kitchen,Bakery,782,272,4.6,25,17,79,DP031,5,Card,Delivered,36-45,Returning,Premium,Normal,Cloud Kitchen,9,15,FESTIVE30,No,2024-04-20,2024-04,Saturday,1,551,43.4,35.6,1,17.17,High,1,0
7295,ORD07296,2024-06-23 17:44:00,CUST02132,Kolkata,REST001,Burger Street,Chinese,1038,200,3.77,18,19,21,DP005,3,Card,Cancelled,18-25,New,Premium,Normal,Franchise,4,40,NONE,Yes,2024-06-23,2024-06,Sunday,17,901,33.08,-12.079999999999998,0,5.57,High,1,1
7296,ORD07297,2024-01-27 05:02:00,CUST02613,Bangalore,REST125,Dragon Bowl,North Indian,1376,153,2.9,39,20,74,DP019,5,UPI,Delivered,26-35,Returning,Premium,Swiggy One,Dine-in,6,36,TRYNEW,No,2024-01-27,2024-01,Saturday,5,1285,50.6,23.4,1,25.52,Very High,1,0
7297,ORD07298,2024-04-23 10:09:00,CUST02667,Pune,REST038,Sweet Treats,Bakery,950,21,6.91,21,9,77,DP048,1,Card,Delayed,46-60,Returning,Budget,Normal,Franchise,9,17,NONE,No,2024-04-23,2024-04,Tuesday,10,964,48.64,28.36,1,11.14,High,1,0
7298,ORD07299,2024-12-05 20:19:00,CUST02405,Delhi,REST056,Burger Street,Biryani,329,296,11.38,31,27,40,DP042,2,UPI,Delivered,18-25,Returning,Regular,Normal,Franchise,9,22,NEW50,No,2024-12-05,2024-12,Thursday,20,91,76.52000000000001,-36.52000000000001,0,3.51,Low,1,0
7299,ORD07300,2024-08-18 00:52:00,CUST00816,Ahmedabad,REST032,Burger Street,Italian,742,214,2.59,24,13,85,DP011,4,UPI,Delivered,26-35,New,Regular,Normal,Cloud Kitchen,6,33,TRYNEW,Yes,2024-08-18,2024-08,Sunday,0,580,34.36,50.64,1,32.82,High,1,1
